CICLO,ENTE,RAMO,PROGRAMA,DESCRIPCIÓN,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_PENSIONES_Y_JUBILACIONES,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_PENSIONES_Y_JUBILACIONES,PORCENTAJE_INVERSIÓN
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P001,Coordinación y apoyo de las acciones a cargo del Consejo de Seguridad Nacional,Devengado,7296198.37,2211854.37,0.0,0.0,9508052.74,0.0,0.0,0.0,0.0,0.0,9508052.74,100.0,0.0,0.0
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P001,Coordinación y apoyo de las acciones a cargo del Consejo de Seguridad Nacional,Ejercicio,7296198.37,2211854.37,0.0,0.0,9508052.74,0.0,0.0,0.0,0.0,0.0,9508052.74,100.0,0.0,0.0
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P002,"Asesoría, coordinación, difusión y apoyo técnico de las actividades del Presidente de la República",Aprobado,384445265.0,449646214.0,0.0,1010221.0,835101700.0,0.0,0.0,0.0,0.0,0.0,835101700.0,100.0,0.0,0.0
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P002,"Asesoría, coordinación, difusión y apoyo técnico de las actividades del Presidente de la República",Modificado,294904327.86,275767416.62,0.0,9850381.51,580522125.99,0.0,3538262.78,0.0,0.0,3538262.78,584060388.77,99.3941957290664,0.0,0.6058042709335917
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P002,"Asesoría, coordinación, difusión y apoyo técnico de las actividades del Presidente de la República",Devengado,294904327.86,275767416.62,0.0,9850381.51,580522125.99,0.0,3538262.78,0.0,0.0,3538262.78,584060388.77,99.3941957290664,0.0,0.6058042709335917
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P002,"Asesoría, coordinación, difusión y apoyo técnico de las actividades del Presidente de la República",Ejercicio,294904327.86,275767416.62,0.0,9850381.51,580522125.99,0.0,3538262.78,0.0,0.0,3538262.78,584060388.77,99.3941957290664,0.0,0.6058042709335917
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P003,Atención y seguimiento a las solicitudes y demandas de la ciudadanía.,Aprobado,37803004.0,8126807.0,0.0,0.0,45929811.0,0.0,0.0,0.0,0.0,0.0,45929811.0,100.0,0.0,0.0
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P003,Atención y seguimiento a las solicitudes y demandas de la ciudadanía.,Modificado,14832238.96,3617472.45,0.0,0.0,18449711.41,0.0,0.0,0.0,0.0,0.0,18449711.41,100.0,0.0,0.0
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P003,Atención y seguimiento a las solicitudes y demandas de la ciudadanía.,Devengado,14832238.96,3617472.45,0.0,0.0,18449711.41,0.0,0.0,0.0,0.0,0.0,18449711.41,100.0,0.0,0.0
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P003,Atención y seguimiento a las solicitudes y demandas de la ciudadanía.,Ejercicio,14832238.96,3617472.45,0.0,0.0,18449711.41,0.0,0.0,0.0,0.0,0.0,18449711.41,100.0,0.0,0.0
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P004,Apoyo a las actividades de seguridad y logística para garantizar la integridad del Ejecutivo Federal,Aprobado,385941253.0,224951630.0,0.0,0.0,610892883.0,0.0,0.0,0.0,0.0,0.0,610892883.0,100.0,0.0,0.0
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P004,Apoyo a las actividades de seguridad y logística para garantizar la integridad del Ejecutivo Federal,Modificado,34879581.74,24206778.91,0.0,0.0,59086360.65,0.0,0.0,0.0,0.0,0.0,59086360.65,100.0,0.0,0.0
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P004,Apoyo a las actividades de seguridad y logística para garantizar la integridad del Ejecutivo Federal,Devengado,34879581.74,24206778.91,0.0,0.0,59086360.65,0.0,0.0,0.0,0.0,0.0,59086360.65,100.0,0.0,0.0
2019,Ramos Administrativos,Oficina de la Presidencia de la República,P004,Apoyo a las actividades de seguridad y logística para garantizar la integridad del Ejecutivo Federal,Ejercicio,34879581.74,24206778.91,0.0,0.0,59086360.65,0.0,0.0,0.0,0.0,0.0,59086360.65,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E001,Servicios de inteligencia para la Seguridad Nacional,Aprobado,1710745018.0,779948773.0,0.0,0.0,2490693791.0,0.0,0.0,0.0,0.0,0.0,2490693791.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E001,Servicios de inteligencia para la Seguridad Nacional,Modificado,1096830022.24,537544488.12,0.0,385914.85,1634760425.21,0.0,0.0,0.0,0.0,0.0,1634760425.21,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E001,Servicios de inteligencia para la Seguridad Nacional,Devengado,1096830022.24,537544488.12,0.0,385914.85,1634760425.21,0.0,0.0,0.0,0.0,0.0,1634760425.21,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E001,Servicios de inteligencia para la Seguridad Nacional,Ejercicio,1096830022.24,537544488.12,0.0,385914.85,1634760425.21,0.0,0.0,0.0,0.0,0.0,1634760425.21,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E004,Producción de programas informativos de radio y televisión del Ejecutivo Federal,Aprobado,23544349.0,26529504.0,0.0,0.0,50073853.0,0.0,0.0,0.0,0.0,0.0,50073853.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E004,Producción de programas informativos de radio y televisión del Ejecutivo Federal,Modificado,36581378.88,87920316.93,0.0,246947.63,124748643.44,0.0,0.0,0.0,0.0,0.0,124748643.44,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E004,Producción de programas informativos de radio y televisión del Ejecutivo Federal,Devengado,36581378.88,87920316.93,0.0,246947.63,124748643.44,0.0,0.0,0.0,0.0,0.0,124748643.44,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E004,Producción de programas informativos de radio y televisión del Ejecutivo Federal,Ejercicio,36581378.88,87920316.93,0.0,246947.63,124748643.44,0.0,0.0,0.0,0.0,0.0,124748643.44,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E006,Atención a refugiados en el país,Aprobado,13772938.0,6682626.0,0.0,387800.0,20843364.0,0.0,0.0,0.0,0.0,0.0,20843364.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E006,Atención a refugiados en el país,Modificado,16929434.52,1080859.33,0.0,17264.0,18027557.85,0.0,0.0,0.0,0.0,0.0,18027557.85,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E006,Atención a refugiados en el país,Devengado,16929434.52,1080859.33,0.0,17264.0,18027557.85,0.0,0.0,0.0,0.0,0.0,18027557.85,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E006,Atención a refugiados en el país,Ejercicio,16929434.52,1080859.33,0.0,17264.0,18027557.85,0.0,0.0,0.0,0.0,0.0,18027557.85,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E008,Política y servicios migratorios,Aprobado,1397769858.0,1281284.0,0.0,16432639.0,1415483781.0,0.0,0.0,0.0,0.0,0.0,1415483781.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E008,Política y servicios migratorios,Modificado,1506016296.66,3099930520.0,0.0,447926010.58,5053872827.24,0.0,0.0,0.0,0.0,0.0,5053872827.24,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E008,Política y servicios migratorios,Devengado,1506016296.66,3042518796.35,0.0,447392294.5,4995927387.51,0.0,0.0,0.0,0.0,0.0,4995927387.51,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E008,Política y servicios migratorios,Ejercicio,1506016296.66,3042161590.32,0.0,447392294.5,4995570181.48,0.0,0.0,0.0,0.0,0.0,4995570181.48,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E010,Impartición de justicia laboral para los trabajadores al servicio del Estado,Aprobado,281852083.0,14712807.0,0.0,0.0,296564890.0,0.0,0.0,0.0,0.0,0.0,296564890.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E010,Impartición de justicia laboral para los trabajadores al servicio del Estado,Modificado,326701186.91,14452167.91,0.0,4561964.85,345715319.67,0.0,0.0,0.0,0.0,0.0,345715319.67,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E010,Impartición de justicia laboral para los trabajadores al servicio del Estado,Devengado,326701186.91,14452167.91,0.0,4561964.85,345715319.67,0.0,0.0,0.0,0.0,0.0,345715319.67,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E010,Impartición de justicia laboral para los trabajadores al servicio del Estado,Ejercicio,326701186.91,14452167.91,0.0,4561964.85,345715319.67,0.0,0.0,0.0,0.0,0.0,345715319.67,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E012,Registro e Identificación de Población,Aprobado,81065413.0,282902361.0,37583192.0,7199392.0,408750358.0,0.0,0.0,0.0,0.0,0.0,408750358.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E012,Registro e Identificación de Población,Modificado,93785668.81,170220812.92,32331491.67,989964.04,297327937.44,0.0,0.0,0.0,0.0,0.0,297327937.44,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E012,Registro e Identificación de Población,Devengado,93785668.81,170220812.92,32331491.67,989964.04,297327937.44,0.0,0.0,0.0,0.0,0.0,297327937.44,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E012,Registro e Identificación de Población,Ejercicio,93785668.81,170220812.92,32331491.67,989964.04,297327937.44,0.0,0.0,0.0,0.0,0.0,297327937.44,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E015,Promover la atención y prevención de la violencia contra las mujeres,Aprobado,24707512.0,65548148.0,170227483.0,0.0,260483143.0,0.0,0.0,0.0,0.0,0.0,260483143.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E015,Promover la atención y prevención de la violencia contra las mujeres,Modificado,29506771.25,7377206.15,170677305.76,326769.49,207888052.65,0.0,0.0,0.0,0.0,0.0,207888052.65,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E015,Promover la atención y prevención de la violencia contra las mujeres,Devengado,29506771.25,7377206.15,170677305.76,326769.49,207888052.65,0.0,0.0,0.0,0.0,0.0,207888052.65,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E015,Promover la atención y prevención de la violencia contra las mujeres,Ejercicio,29506771.25,7377206.15,170677305.76,326769.49,207888052.65,0.0,0.0,0.0,0.0,0.0,207888052.65,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E901,"Servicios de protección, custodia, vigilancia y seguridad de personas, bienes e instalaciones",Aprobado,1534891897.0,0.0,0.0,0.0,1534891897.0,0.0,0.0,0.0,0.0,0.0,1534891897.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E901,"Servicios de protección, custodia, vigilancia y seguridad de personas, bienes e instalaciones",Modificado,841954480.01,210022876.72,0.0,779153.41,1052756510.14,0.0,0.0,0.0,0.0,0.0,1052756510.14,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E901,"Servicios de protección, custodia, vigilancia y seguridad de personas, bienes e instalaciones",Devengado,841954480.01,210022876.72,0.0,779153.41,1052756510.14,0.0,0.0,0.0,0.0,0.0,1052756510.14,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E901,"Servicios de protección, custodia, vigilancia y seguridad de personas, bienes e instalaciones",Ejercicio,841954480.01,210022876.72,0.0,779153.41,1052756510.14,0.0,0.0,0.0,0.0,0.0,1052756510.14,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E903,Operativos para la prevención y disuasión del delito,Aprobado,17515599142.0,8574501217.0,0.0,143729854.0,26233830213.0,0.0,0.0,0.0,0.0,0.0,26233830213.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E903,Operativos para la prevención y disuasión del delito,Modificado,8098623056.85,6679960277.32,0.0,150941860.13,14929525194.3,0.0,0.0,0.0,0.0,0.0,14929525194.3,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E903,Operativos para la prevención y disuasión del delito,Devengado,8098623056.85,6679960277.32,0.0,150941860.13,14929525194.3,0.0,0.0,0.0,0.0,0.0,14929525194.3,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E903,Operativos para la prevención y disuasión del delito,Ejercicio,8098623056.85,6679960277.32,0.0,150941860.13,14929525194.3,0.0,0.0,0.0,0.0,0.0,14929525194.3,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E904,Administración del Sistema Federal Penitenciario,Aprobado,4047224387.0,12575869414.0,0.0,18591584.0,16641685385.0,0.0,0.0,0.0,0.0,0.0,16641685385.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E904,Administración del Sistema Federal Penitenciario,Modificado,1547639566.82,10610828659.24,0.0,11321657.97,12169789884.03,0.0,0.0,0.0,0.0,0.0,12169789884.03,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E904,Administración del Sistema Federal Penitenciario,Devengado,1547639566.82,10610828659.24,0.0,11321657.97,12169789884.03,0.0,0.0,0.0,0.0,0.0,12169789884.03,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E904,Administración del Sistema Federal Penitenciario,Ejercicio,1547639566.82,10610828659.24,0.0,11321657.97,12169789884.03,0.0,0.0,0.0,0.0,0.0,12169789884.03,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E905,Regulación de los servicios de seguridad privada para coadyuvar a la prevención del delito,Aprobado,39272076.0,20175775.0,0.0,0.0,59447851.0,0.0,0.0,0.0,0.0,0.0,59447851.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E905,Regulación de los servicios de seguridad privada para coadyuvar a la prevención del delito,Modificado,27100746.07,791241.0,0.0,376064.44,28268051.51,0.0,0.0,0.0,0.0,0.0,28268051.51,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E905,Regulación de los servicios de seguridad privada para coadyuvar a la prevención del delito,Devengado,27100746.07,791241.0,0.0,376064.44,28268051.51,0.0,0.0,0.0,0.0,0.0,28268051.51,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,E905,Regulación de los servicios de seguridad privada para coadyuvar a la prevención del delito,Ejercicio,27100746.07,791241.0,0.0,376064.44,28268051.51,0.0,0.0,0.0,0.0,0.0,28268051.51,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,M001,Actividades de apoyo administrativo,Aprobado,1352181423.0,254861211.0,0.0,0.0,1607042634.0,0.0,0.0,0.0,0.0,0.0,1607042634.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,M001,Actividades de apoyo administrativo,Modificado,862412837.5,1188463465.24,0.0,5355280.58,2056231583.32,0.0,0.0,0.0,0.0,0.0,2056231583.32,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,M001,Actividades de apoyo administrativo,Devengado,862412837.5,1177782002.56,0.0,5355280.58,2045550120.64,0.0,0.0,0.0,0.0,0.0,2045550120.64,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,M001,Actividades de apoyo administrativo,Ejercicio,862412837.5,1175655834.45,0.0,5355280.58,2043423952.53,0.0,0.0,0.0,0.0,0.0,2043423952.53,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,N001,Coordinación del Sistema Nacional de Protección Civil,Aprobado,115941671.0,71750807.0,0.0,5474822.0,193167300.0,0.0,0.0,0.0,0.0,0.0,193167300.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,N001,Coordinación del Sistema Nacional de Protección Civil,Modificado,75646628.78,4012814.48,0.0,157659.16,79817102.42,0.0,0.0,0.0,0.0,0.0,79817102.42,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,N001,Coordinación del Sistema Nacional de Protección Civil,Devengado,75646628.78,4012814.48,0.0,157659.16,79817102.42,0.0,0.0,0.0,0.0,0.0,79817102.42,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,N001,Coordinación del Sistema Nacional de Protección Civil,Ejercicio,75646628.78,4012814.48,0.0,157659.16,79817102.42,0.0,0.0,0.0,0.0,0.0,79817102.42,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,O001,Actividades de apoyo a la función pública y buen gobierno,Aprobado,113395858.0,28075151.0,0.0,0.0,141471009.0,0.0,0.0,0.0,0.0,0.0,141471009.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,O001,Actividades de apoyo a la función pública y buen gobierno,Modificado,56055563.57,9106620.12,0.0,0.0,65162183.69,0.0,0.0,0.0,0.0,0.0,65162183.69,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,O001,Actividades de apoyo a la función pública y buen gobierno,Devengado,56055563.57,9106620.12,0.0,0.0,65162183.69,0.0,0.0,0.0,0.0,0.0,65162183.69,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,O001,Actividades de apoyo a la función pública y buen gobierno,Ejercicio,56055563.57,9106620.12,0.0,0.0,65162183.69,0.0,0.0,0.0,0.0,0.0,65162183.69,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P001,Conducción de la política interior,Aprobado,444847296.0,126715060.0,1874947.0,0.0,573437303.0,0.0,0.0,0.0,0.0,0.0,573437303.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P001,Conducción de la política interior,Modificado,461605675.69,35478358.48,0.0,2550154.66,499634188.83,0.0,1499673.0,0.0,0.0,1499673.0,501133861.83,99.70074402984392,0.0,0.2992559701560808
2019,Ramos Administrativos,Gobernación,P001,Conducción de la política interior,Devengado,461605675.69,35478358.48,0.0,2550154.66,499634188.83,0.0,1499673.0,0.0,0.0,1499673.0,501133861.83,99.70074402984392,0.0,0.2992559701560808
2019,Ramos Administrativos,Gobernación,P001,Conducción de la política interior,Ejercicio,461605675.69,35475961.48,0.0,2550154.66,499631791.83,0.0,1499673.0,0.0,0.0,1499673.0,501131464.83,99.70074259844996,0.0,0.2992574015500578
2019,Ramos Administrativos,Gobernación,P005,Instrumentar la normatividad en materia de comunicación social y coordinar la relación con los medios de comunicación del Gobierno Federal,Aprobado,159668829.0,1929100651.0,0.0,0.0,2088769480.0,0.0,0.0,0.0,0.0,0.0,2088769480.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P005,Instrumentar la normatividad en materia de comunicación social y coordinar la relación con los medios de comunicación del Gobierno Federal,Modificado,157796910.61,1159822612.15,0.0,740306.48,1318359829.24,0.0,0.0,0.0,0.0,0.0,1318359829.24,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P005,Instrumentar la normatividad en materia de comunicación social y coordinar la relación con los medios de comunicación del Gobierno Federal,Devengado,157796910.61,1129600640.16,0.0,740306.48,1288137857.25,0.0,0.0,0.0,0.0,0.0,1288137857.25,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P005,Instrumentar la normatividad en materia de comunicación social y coordinar la relación con los medios de comunicación del Gobierno Federal,Ejercicio,157796910.61,1114998788.88,0.0,740306.48,1273536005.97,0.0,0.0,0.0,0.0,0.0,1273536005.97,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P006,Planeación demográfica del país,Aprobado,37824219.0,22832587.0,0.0,1605948.0,62262754.0,0.0,0.0,0.0,0.0,0.0,62262754.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P006,Planeación demográfica del país,Modificado,39645186.68,10704764.2,0.0,1855142.41,52205093.29,0.0,0.0,0.0,0.0,0.0,52205093.29,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P006,Planeación demográfica del país,Devengado,39645186.68,10704764.2,0.0,1855142.41,52205093.29,0.0,0.0,0.0,0.0,0.0,52205093.29,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P006,Planeación demográfica del país,Ejercicio,39645186.68,10704764.2,0.0,1855142.41,52205093.29,0.0,0.0,0.0,0.0,0.0,52205093.29,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P009,Defensa jurídica de la Secretaría de Gobernación y compilación jurídica nacional y testamentaria ciudadana,Aprobado,83909779.0,37128238.0,0.0,0.0,121038017.0,0.0,0.0,0.0,0.0,0.0,121038017.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P009,Defensa jurídica de la Secretaría de Gobernación y compilación jurídica nacional y testamentaria ciudadana,Modificado,91974389.68,2910546.91,0.0,53094.42,94938031.01,0.0,0.0,0.0,0.0,0.0,94938031.01,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P009,Defensa jurídica de la Secretaría de Gobernación y compilación jurídica nacional y testamentaria ciudadana,Devengado,91974389.68,2910546.91,0.0,53094.42,94938031.01,0.0,0.0,0.0,0.0,0.0,94938031.01,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P009,Defensa jurídica de la Secretaría de Gobernación y compilación jurídica nacional y testamentaria ciudadana,Ejercicio,91974389.68,2910546.91,0.0,53094.42,94938031.01,0.0,0.0,0.0,0.0,0.0,94938031.01,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P014,Coordinación con las instancias que integran el Sistema Nacional de Seguridad Pública,Aprobado,208828992.0,84602213.0,0.0,21480268.0,314911473.0,0.0,0.0,0.0,0.0,0.0,314911473.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P014,Coordinación con las instancias que integran el Sistema Nacional de Seguridad Pública,Modificado,128042975.85,22278850.85,0.0,0.0,150321826.7,0.0,0.0,0.0,0.0,0.0,150321826.7,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P014,Coordinación con las instancias que integran el Sistema Nacional de Seguridad Pública,Devengado,128042975.85,22278850.85,0.0,0.0,150321826.7,0.0,0.0,0.0,0.0,0.0,150321826.7,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P014,Coordinación con las instancias que integran el Sistema Nacional de Seguridad Pública,Ejercicio,128042975.85,22278850.85,0.0,0.0,150321826.7,0.0,0.0,0.0,0.0,0.0,150321826.7,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P016,Fortalecimiento de las instituciones democráticas a fin de lograr las reformas legislativas que transformen el orden jurídico nacional,Aprobado,68436468.0,20795444.0,0.0,0.0,89231912.0,0.0,0.0,0.0,0.0,0.0,89231912.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P016,Fortalecimiento de las instituciones democráticas a fin de lograr las reformas legislativas que transformen el orden jurídico nacional,Modificado,68708364.9,1965403.07,0.0,1167686.57,71841454.54,0.0,0.0,0.0,0.0,0.0,71841454.54,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P016,Fortalecimiento de las instituciones democráticas a fin de lograr las reformas legislativas que transformen el orden jurídico nacional,Devengado,68708364.9,1965403.07,0.0,1167686.57,71841454.54,0.0,0.0,0.0,0.0,0.0,71841454.54,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P016,Fortalecimiento de las instituciones democráticas a fin de lograr las reformas legislativas que transformen el orden jurídico nacional,Ejercicio,68708364.9,1965403.07,0.0,1167686.57,71841454.54,0.0,0.0,0.0,0.0,0.0,71841454.54,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P018,Conducción de la política del Gobierno Federal en materia religiosa,Aprobado,15609917.0,6838687.0,0.0,0.0,22448604.0,0.0,0.0,0.0,0.0,0.0,22448604.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P018,Conducción de la política del Gobierno Federal en materia religiosa,Modificado,18627954.19,1005447.88,0.0,0.0,19633402.07,0.0,0.0,0.0,0.0,0.0,19633402.07,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P018,Conducción de la política del Gobierno Federal en materia religiosa,Devengado,18627954.19,1005447.88,0.0,0.0,19633402.07,0.0,0.0,0.0,0.0,0.0,19633402.07,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P018,Conducción de la política del Gobierno Federal en materia religiosa,Ejercicio,18627954.19,1005447.88,0.0,0.0,19633402.07,0.0,0.0,0.0,0.0,0.0,19633402.07,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P021,"Implementar las políticas, programas y acciones tendientes a garantizar la seguridad pública de la Nación y sus habitantes",Aprobado,336567087.0,76500839.0,0.0,0.0,413067926.0,0.0,0.0,0.0,0.0,0.0,413067926.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P021,"Implementar las políticas, programas y acciones tendientes a garantizar la seguridad pública de la Nación y sus habitantes",Modificado,158444604.17,5599575.74,0.0,6610.68,164050790.59,0.0,0.0,0.0,0.0,0.0,164050790.59,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P021,"Implementar las políticas, programas y acciones tendientes a garantizar la seguridad pública de la Nación y sus habitantes",Devengado,158444604.17,5599575.74,0.0,6610.68,164050790.59,0.0,0.0,0.0,0.0,0.0,164050790.59,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P021,"Implementar las políticas, programas y acciones tendientes a garantizar la seguridad pública de la Nación y sus habitantes",Ejercicio,158444604.17,5599575.74,0.0,6610.68,164050790.59,0.0,0.0,0.0,0.0,0.0,164050790.59,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P022,Programa de Derechos Humanos,Aprobado,95410603.0,32668998.0,0.0,207600000.0,335679601.0,0.0,0.0,0.0,0.0,0.0,335679601.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P022,Programa de Derechos Humanos,Modificado,108196290.59,13360701.94,0.0,449543579.89,571100572.42,0.0,0.0,0.0,0.0,0.0,571100572.42,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P022,Programa de Derechos Humanos,Devengado,108196290.59,13360701.94,0.0,449543579.89,571100572.42,0.0,0.0,0.0,0.0,0.0,571100572.42,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P022,Programa de Derechos Humanos,Ejercicio,108196290.59,13360701.94,0.0,449543579.89,571100572.42,0.0,0.0,0.0,0.0,0.0,571100572.42,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P023,Participación Social para la Reconstrucción del Tejido Social en México,Aprobado,96624672.0,75373128.0,0.0,12774585.0,184772385.0,0.0,0.0,0.0,0.0,0.0,184772385.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P023,Participación Social para la Reconstrucción del Tejido Social en México,Modificado,101673643.66,5810709.31,0.0,225492.19,107709845.16,0.0,0.0,0.0,0.0,0.0,107709845.16,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P023,Participación Social para la Reconstrucción del Tejido Social en México,Devengado,101673643.66,5810709.31,0.0,225492.19,107709845.16,0.0,0.0,0.0,0.0,0.0,107709845.16,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P023,Participación Social para la Reconstrucción del Tejido Social en México,Ejercicio,101673643.66,5810709.31,0.0,225492.19,107709845.16,0.0,0.0,0.0,0.0,0.0,107709845.16,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P024,Promover la Protección de los Derechos Humanos y Prevenir la Discriminación,Aprobado,52738414.0,105837305.0,0.0,0.0,158575719.0,0.0,0.0,0.0,0.0,0.0,158575719.0,100.0,0.0,0.0
2019,Ramos Administrativos,Gobernación,P024,Promover la Protección de los Derechos Humanos y Prevenir la Discriminación,Modificado,60066930.22,73280708.71,0.0,5060065.37,138407704.3,0.0,0.0,0.0,0.0,0.0,138407704.3,100.0,0.0,0.0
