CICLO,ENTE,RAMO,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_PENSIONES_Y_JUBILACIONES,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_PENSIONES_Y_JUBILACIONES,PORCENTAJE_INVERSIÓN
2015,Ramos Administrativos,Economía,Aprobado,3747638356.0,2644069404.0,381950309.0,575492270.0,7349150339.0,,3671594387.0,9887331944.0,0.0,13558926331.0,20908076670.0,35.14981533210534,,64.85018466789467
2015,Ramos Administrativos,Economía,Modificado,3710538233.13,2909513006.74,0.0,575233103.35,7195284343.22,,3013201034.73,7489547471.95,0.0,10502748506.68,17698032849.9,40.65584239923397,,59.344157600766025
2015,Ramos Administrativos,Economía,Devengado,3710537779.06,2909513006.74,0.0,575233103.35,7195283889.15,,3013201034.73,7489547471.95,0.0,10502748506.68,17698032395.83,40.65584087666914,,59.34415912333085
2015,Ramos Administrativos,Economía,Ejercicio,3710537779.06,2909512606.73,0.0,575233103.35,7195283489.14,,3013201034.73,7489547471.95,0.0,10502748506.68,17698031995.82,40.65583953537554,,59.34416046462447
2015,Ramos Administrativos,Educación Pública,Aprobado,100020312737.0,25129069008.0,164028109572.0,8429488456.0,297606979773.0,,4205921375.0,3207242401.0,37000000.0,7450163776.0,305057143549.0,97.55778091628156,,2.4422190837184288
2015,Ramos Administrativos,Educación Pública,Modificado,105888195383.82,26209838482.98,168097836713.48,15508386744.38,315704257324.66,,4085745607.69,6388189372.69,20000000.0,10493934980.38,326198192305.04,96.7829573468124,,3.217042653187585
2015,Ramos Administrativos,Educación Pública,Devengado,105888178856.48,26209749520.73,168097528933.76,15508386744.38,315703844055.35,,4085745607.69,6388189372.69,20000000.0,10493934980.38,326197779035.73,96.78295327104892,,3.2170467289510727
2015,Ramos Administrativos,Educación Pública,Ejercicio,105888178856.48,26209749332.71,168097528933.76,15508386744.38,315703843867.33,,4085745607.67,6388189372.69,20000000.0,10493934980.36,326197778847.69,96.78295326920056,,3.217046730799441
2015,Ramos Administrativos,Salud,Aprobado,24452492964.0,12124256068.0,76369622359.0,15441661560.0,128388032951.0,,6358974954.0,100584164.0,0.0,6459559118.0,134847592069.0,95.20973343395356,,4.790266566046442
2015,Ramos Administrativos,Salud,Modificado,23366157466.78,14683823163.67,64977390757.7,12553106445.68,115580477833.83,,5003598740.0,1188282171.16,0.0,6191880911.16,121772358744.99,94.9151999887538,,5.084800011246188
2015,Ramos Administrativos,Salud,Devengado,23366157466.78,14683823163.67,64977386334.86,12553106445.68,115580473410.99,,5003598740.0,1188282171.16,0.0,6191880911.16,121772354322.15,94.91519980407104,,5.084800195928968
2015,Ramos Administrativos,Salud,Ejercicio,23366157466.78,14683823163.67,64977386334.86,12553106445.68,115580473410.99,,5003598740.0,1188282171.16,0.0,6191880911.16,121772354322.15,94.91519980407104,,5.084800195928968
2015,Ramos Administrativos,Marina,Aprobado,17958844441.0,3520178739.0,0.0,157457097.0,21636480277.0,,5389042299.0,0.0,0.0,5389042299.0,27025522576.0,80.0594335082877,,19.940566491712307
2015,Ramos Administrativos,Marina,Modificado,15991409595.68,7939273305.17,0.0,183127207.14,24113810107.99,,6420650040.98,0.0,0.0,6420650040.98,30534460148.97,78.97244618160842,,21.02755381839159
2015,Ramos Administrativos,Marina,Devengado,15991409595.68,7939273305.17,0.0,183127207.14,24113810107.99,,6420650040.98,0.0,0.0,6420650040.98,30534460148.97,78.97244618160842,,21.02755381839159
2015,Ramos Administrativos,Marina,Ejercicio,15991409595.68,7939273305.17,0.0,183127207.14,24113810107.99,,6420650040.98,0.0,0.0,6420650040.98,30534460148.97,78.97244618160842,,21.02755381839159
2015,Ramos Administrativos,Trabajo y Previsión Social,Aprobado,2272876130.0,855320920.0,876404875.0,150042029.0,4154643954.0,,250951083.0,728977378.0,0.0,979928461.0,5134572415.0,80.91509123257735,,19.08490876742265
2015,Ramos Administrativos,Trabajo y Previsión Social,Modificado,2204788198.87,1502165322.24,283387261.83,48735304.74,4039076087.68,,223232779.64,719033316.22,0.0,942266095.86,4981342183.54,81.08409217552735,,18.915907824472654
2015,Ramos Administrativos,Trabajo y Previsión Social,Devengado,2204788198.87,1502119616.63,283387261.83,48735304.74,4039030382.07,,223232779.64,719033316.22,0.0,942266095.86,4981296477.93,81.08391861366255,,18.916081386337456
2015,Ramos Administrativos,Trabajo y Previsión Social,Ejercicio,2204788198.87,1502119616.63,283387261.83,48735304.74,4039030382.07,,223232779.64,719033316.22,0.0,942266095.86,4981296477.93,81.08391861366255,,18.916081386337456
2015,Ramos Administrativos,"Desarrollo Agrario, Territorial y Urbano",Aprobado,2072197057.0,1174937284.0,17917002224.0,886756043.0,22050892608.0,,0.0,0.0,0.0,0.0,22050892608.0,100.0,,0.0
2015,Ramos Administrativos,"Desarrollo Agrario, Territorial y Urbano",Modificado,2052317522.99,2288702668.79,18847949400.51,3226722079.27,26415691671.56,,55901330.64,507704555.56,0.0,563605886.2,26979297557.76,97.91096901246829,,2.089030987531739
2015,Ramos Administrativos,"Desarrollo Agrario, Territorial y Urbano",Devengado,2052317522.99,2288702668.79,18847936303.44,3226722079.27,26415678574.49,,55901330.64,507704555.56,0.0,563605886.2,26979284460.69,97.91096799835,,2.089032001650001
2015,Ramos Administrativos,"Desarrollo Agrario, Territorial y Urbano",Ejercicio,2052317522.99,2288702668.75,18847936303.44,3226722079.27,26415678574.45,,55901330.64,507704555.56,0.0,563605886.2,26979284460.65,97.9109679983469,,2.089032001653098
2015,Ramos Administrativos,Medio Ambiente y Recursos Naturales,Aprobado,8463479670.0,10506415532.0,4518672362.0,523034997.0,24011602561.0,,22414587357.0,21550512507.0,0.0,43965099864.0,67976702425.0,35.32328239589507,,64.67671760410494
2015,Ramos Administrativos,Medio Ambiente y Recursos Naturales,Modificado,8643386967.02,11010305185.23,1294473382.82,702407395.37,21650572930.44,,12900106610.77,22902636081.94,0.0,35802742692.71,57453315623.15,37.68376584643308,,62.31623415356692
2015,Ramos Administrativos,Medio Ambiente y Recursos Naturales,Devengado,8643267130.54,11010262225.85,1294351208.24,702407395.37,21650287960.0,,12900106610.77,22902538307.9,0.0,35802644918.67,57452932878.67,37.68352088434096,,62.31647911565904
2015,Ramos Administrativos,Medio Ambiente y Recursos Naturales,Ejercicio,8643266389.22,11009771792.66,1294351208.24,702392226.18,21649781616.3,,12900106610.77,22902538307.9,0.0,35802644918.67,57452426534.97,37.68297167243626,,62.317028327563726
2015,Ramos Administrativos,Fiscalía General de la República,Aprobado,10857173496.0,4946357969.0,0.0,297058760.0,16100590225.0,,928895652.0,0.0,0.0,928895652.0,17029485877.0,94.54536878735392,,5.454631212646092
2015,Ramos Administrativos,Fiscalía General de la República,Modificado,9507277258.83,5100461807.71,0.0,419376582.29,15027115648.83,,1189249346.88,0.0,0.0,1189249346.88,16216364995.71,92.66636297841956,,7.333637021580442
2015,Ramos Administrativos,Fiscalía General de la República,Devengado,9506686617.79,5100459347.48,0.0,419371362.29,15026517327.56,,1189249346.88,0.0,0.0,1189249346.88,16215766674.44,92.6660923855389,,7.333907614461096
2015,Ramos Administrativos,Fiscalía General de la República,Ejercicio,9506686617.78,5100459347.48,0.0,419371362.29,15026517327.55,,1189249346.88,0.0,0.0,1189249346.88,16215766674.43,92.66609238553436,,7.33390761446562
2015,Ramos Administrativos,Energía,Aprobado,1856275637.0,618261290.0,0.0,614289198.0,3088826125.0,,0.0,0.0,0.0,0.0,3088826125.0,100.0,,0.0
2015,Ramos Administrativos,Energía,Modificado,1568831366.13,836468072.05,0.0,5528770150.31,7934069588.49,,28853300.93,0.0,103396400000.0,103425253300.93,111359322889.42,7.124746615394334,,92.87525338460566
2015,Ramos Administrativos,Energía,Devengado,1568831366.13,836402445.72,0.0,5528770150.31,7934003962.16,,28853300.93,0.0,103396400000.0,103425253300.93,111359257263.09,7.124691882072856,,92.87530811792712
2015,Ramos Administrativos,Energía,Ejercicio,1568831366.13,836402445.72,0.0,5528770150.31,7934003962.16,,28853300.93,0.0,103396400000.0,103425253300.93,111359257263.09,7.124691882072856,,92.87530811792712
2015,Ramos Administrativos,Bienestar,Aprobado,2944857195.0,3942711109.0,107152547531.0,248232644.0,114288348479.0,,103438577.0,112222000.0,0.0,215660577.0,114504009056.0,99.8116567456651,,0.1883432543349008
2015,Ramos Administrativos,Bienestar,Modificado,3953214439.41,10414447816.9,94716831091.05,1315087912.15,110399581259.51,,26242097.22,2016600010.56,0.0,2042842107.78,112442423367.29,98.18321052979525,,1.8167894702047769
2015,Ramos Administrativos,Bienestar,Devengado,3953214388.57,10412875849.07,94716079150.36,1314957912.15,110397127300.15,,26242097.22,2016600010.56,0.0,2042842107.78,112439969407.93,98.18317087905938,,1.816829120940623
2015,Ramos Administrativos,Bienestar,Ejercicio,3953214388.57,10412875564.04,94716079150.36,1314957912.15,110397127015.12,,26242097.22,2016600010.56,0.0,2042842107.78,112439969122.9,98.1831708744538,,1.8168291255461988
2015,Ramos Administrativos,Turismo,Aprobado,1047353795.0,1774382258.0,2008572909.0,145140226.0,4975449188.0,,1869466178.0,0.0,0.0,1869466178.0,6844915366.0,72.68824991926131,,27.31175008073869
2015,Ramos Administrativos,Turismo,Modificado,1120468182.7,7276363065.87,1450927667.06,303859853.32,10151618768.95,,1231364378.39,0.0,312965885.31,1544330263.7,11695949032.65,86.79602433809433,,13.20397566190569
2015,Ramos Administrativos,Turismo,Devengado,1120468182.7,7276359122.09,1450927667.06,303859853.32,10151614825.17,,1211356201.97,0.0,312965885.31,1524322087.28,11675936912.45,86.94475570817258,,13.055244291827425
2015,Ramos Administrativos,Turismo,Ejercicio,1120468182.7,7141919549.97,1450927667.06,303859853.32,10017175253.05,,1211356201.97,0.0,312965885.31,1524322087.28,11541497340.33,86.79268345924675,,13.207316540753244
2015,Ramos Administrativos,Función Pública,Aprobado,1064910916.0,305063555.0,115000.0,7097432.0,1377186903.0,,106761022.0,0.0,0.0,106761022.0,1483947925.0,92.8056085930374,,7.194391406962613
2015,Ramos Administrativos,Función Pública,Modificado,1020241328.43,798451421.27,115000.0,23751826.77,1842559576.47,,110030054.87,0.0,0.0,110030054.87,1952589631.34,94.3649165649574,,5.635083435042616
2015,Ramos Administrativos,Función Pública,Devengado,1020241328.43,798451421.27,115000.0,23751826.77,1842559576.47,,110030054.87,0.0,0.0,110030054.87,1952589631.34,94.3649165649574,,5.635083435042616
2015,Ramos Administrativos,Función Pública,Ejercicio,1020241328.43,798451421.27,115000.0,23751826.77,1842559576.47,,110030054.87,0.0,0.0,110030054.87,1952589631.34,94.3649165649574,,5.635083435042616
2015,Ramos Administrativos,Tribunales Agrarios,Aprobado,646482308.0,366375299.0,0.0,7473238.0,1020330845.0,,19617606.0,0.0,0.0,19617606.0,1039948451.0,98.11359822872603,,1.8864017712739491
2015,Ramos Administrativos,Tribunales Agrarios,Modificado,640974120.89,324444664.58,0.0,9005669.99,974424455.46,,21531868.59,0.0,0.0,21531868.59,995956324.05,97.83807100069993,,2.161928999300077
2015,Ramos Administrativos,Tribunales Agrarios,Devengado,640974120.89,324444664.58,0.0,9005669.99,974424455.46,,21531868.59,0.0,0.0,21531868.59,995956324.05,97.83807100069993,,2.161928999300077
2015,Ramos Administrativos,Tribunales Agrarios,Ejercicio,640974120.89,324444664.57,0.0,9005669.99,974424455.45,,21531868.59,0.0,0.0,21531868.59,995956324.04,97.83807100067824,,2.1619289993217845
2015,Ramos Administrativos,Consejería Jurídica del Ejecutivo Federal,Aprobado,109643836.0,20447068.0,0.0,0.0,130090904.0,,0.0,0.0,0.0,0.0,130090904.0,100.0,,0.0
2015,Ramos Administrativos,Consejería Jurídica del Ejecutivo Federal,Modificado,121070698.23,19853839.79,0.0,8133.04,140932671.06,,372487.6,0.0,0.0,372487.6,141305158.66,99.73639490339043,,0.2636050966095705
2015,Ramos Administrativos,Consejería Jurídica del Ejecutivo Federal,Devengado,121070698.23,19853839.79,0.0,8133.04,140932671.06,,372487.6,0.0,0.0,372487.6,141305158.66,99.73639490339043,,0.2636050966095705
2015,Ramos Administrativos,Consejería Jurídica del Ejecutivo Federal,Ejercicio,121070698.23,19853839.79,0.0,8133.04,140932671.06,,372487.6,0.0,0.0,372487.6,141305158.66,99.73639490339043,,0.2636050966095705
2015,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,Aprobado,5037364104.0,2395260767.0,8976196525.0,9196991743.0,25605813139.0,,1741749164.0,6359105318.0,0.0,8100854482.0,33706667621.0,75.96661119667318,,24.03338880332682
2015,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,Modificado,4918639134.79,2265201361.68,9096546384.95,9294078155.23,25574465036.65,,1585761512.28,4499353379.58,0.0,6085114891.86,31659579928.51,80.77954633131363,,19.22045366868639
2015,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,Devengado,4918639134.79,2265201361.68,9096546384.95,9294078155.23,25574465036.65,,1585761512.28,4499353379.58,0.0,6085114891.86,31659579928.51,80.77954633131363,,19.22045366868639
2015,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,Ejercicio,4918639134.79,2265201361.66,9096546384.95,9294078155.23,25574465036.63,,1585761512.28,4499353379.58,0.0,6085114891.86,31659579928.49,80.77954633130146,,19.22045366869853
2015,Ramos Administrativos,Comisión Reguladora de Energía,Aprobado,253478664.0,146412000.0,0.0,110000.0,400000664.0,,0.0,0.0,0.0,0.0,400000664.0,100.0,,0.0
2015,Ramos Administrativos,Comisión Reguladora de Energía,Modificado,234339187.44,125458481.28,0.0,305606262.41,665403931.13,,0.0,0.0,0.0,0.0,665403931.13,100.0,,0.0
2015,Ramos Administrativos,Comisión Reguladora de Energía,Devengado,234339187.44,125458481.28,0.0,305606262.41,665403931.13,,0.0,0.0,0.0,0.0,665403931.13,100.0,,0.0
2015,Ramos Administrativos,Comisión Reguladora de Energía,Ejercicio,234339187.44,125421259.2,0.0,305606262.41,665366709.05,,0.0,0.0,0.0,0.0,665366709.05,100.0,,0.0
2015,Ramos Administrativos,Comisión Nacional de Hidrocarburos,Aprobado,286669833.0,63330234.0,0.0,42520.0,350042587.0,,0.0,0.0,0.0,0.0,350042587.0,100.0,,0.0
2015,Ramos Administrativos,Comisión Nacional de Hidrocarburos,Modificado,161953019.74,521087882.74,0.0,1050610261.0,1733651163.48,,0.0,0.0,0.0,0.0,1733651163.48,100.0,,0.0
2015,Ramos Administrativos,Comisión Nacional de Hidrocarburos,Devengado,161953019.74,521057961.57,0.0,1050610261.0,1733621242.31,,0.0,0.0,0.0,0.0,1733621242.31,100.0,,0.0
2015,Ramos Administrativos,Comisión Nacional de Hidrocarburos,Ejercicio,161953019.74,520972269.92,0.0,1050610261.0,1733535550.66,,0.0,0.0,0.0,0.0,1733535550.66,100.0,,0.0
2015,Ramos Generales,Aportaciones a Seguridad Social,Aprobado,0.0,0.0,10069300000.0,491558040000.0,501627340000.0,,0.0,0.0,0.0,0.0,501627340000.0,100.0,,0.0
2015,Ramos Generales,Aportaciones a Seguridad Social,Modificado,0.0,0.0,10104173838.33,517799385356.02,527903559194.35,,0.0,0.0,0.0,0.0,527903559194.35,100.0,,0.0
2015,Ramos Generales,Aportaciones a Seguridad Social,Devengado,0.0,0.0,10104173838.33,517799385356.02,527903559194.35,,0.0,0.0,0.0,0.0,527903559194.35,100.0,,0.0
2015,Ramos Generales,Aportaciones a Seguridad Social,Ejercicio,0.0,0.0,10104173838.33,517799385356.02,527903559194.35,,0.0,0.0,0.0,0.0,527903559194.35,100.0,,0.0
2015,Ramos Generales,Provisiones Salariales y Económicas,Aprobado,23350669253.0,87030902.0,3249837133.0,49600000.0,26737137288.0,,37947365948.0,62622376565.0,0.0,100569742513.0,127306879801.0,21.002114991581134,,78.99788500841886
2015,Ramos Generales,Provisiones Salariales y Económicas,Modificado,1114505249.46,0.0,43880044727.74,2529467066.37,47524017043.57,,78712177918.0,78537040679.45,0.0,157249218597.45,204773235641.02,23.208119408184043,,76.79188059181598
2015,Ramos Generales,Provisiones Salariales y Económicas,Devengado,1114505249.46,0.0,43880044727.74,2529467066.37,47524017043.57,,78712177918.0,78537040679.45,0.0,157249218597.45,204773235641.02,23.208119408184043,,76.79188059181598
2015,Ramos Generales,Provisiones Salariales y Económicas,Ejercicio,1114505249.46,0.0,43880044727.74,2529467066.37,47524017043.57,,78712177918.0,78537040679.45,0.0,157249218597.45,204773235641.02,23.208119408184043,,76.79188059181598
2015,Ramos Generales,Deuda Pública,Aprobado,0.0,0.0,0.0,322038550278.0,322038550278.0,,0.0,0.0,0.0,0.0,322038550278.0,100.0,,0.0
2015,Ramos Generales,Deuda Pública,Modificado,0.0,0.0,0.0,318229410400.79,318229410400.79,,0.0,0.0,0.0,0.0,318229410400.79,100.0,,0.0
2015,Ramos Generales,Deuda Pública,Devengado,0.0,0.0,0.0,318229410400.79,318229410400.79,,0.0,0.0,0.0,0.0,318229410400.79,100.0,,0.0
2015,Ramos Generales,Deuda Pública,Ejercicio,0.0,0.0,0.0,318229410400.79,318229410400.79,,0.0,0.0,0.0,0.0,318229410400.79,100.0,,0.0
2015,Ramos Generales,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",Aprobado,45714369766.0,965527368.0,158289456.0,41978670.0,46880165260.0,,0.0,0.0,0.0,0.0,46880165260.0,100.0,,0.0
2015,Ramos Generales,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",Modificado,33958183581.27,1153068040.66,199625851.07,142753625.8,35453631098.8,,445635.3,0.0,0.0,445635.3,35454076734.1,99.99874306330598,,0.0
2015,Ramos Generales,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",Devengado,33957944919.25,1153065866.65,199625851.07,142753625.8,35453390262.77,,445635.3,0.0,0.0,445635.3,35453835898.07,99.99874305476766,,0.0
2015,Ramos Generales,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",Ejercicio,33957944919.25,1153065866.65,199625851.07,142753625.8,35453390262.77,,445635.3,0.0,0.0,445635.3,35453835898.07,99.99874305476766,,0.0
2015,Ramos Generales,Participaciones a Entidades Federativas y Municipios,Aprobado,0.0,0.0,0.0,607130090356.0,607130090356.0,,0.0,0.0,0.0,0.0,607130090356.0,100.0,,0.0
2015,Ramos Generales,Participaciones a Entidades Federativas y Municipios,Modificado,0.0,0.0,0.0,629427672179.0,629427672179.0,,0.0,0.0,0.0,0.0,629427672179.0,100.0,,0.0
2015,Ramos Generales,Participaciones a Entidades Federativas y Municipios,Devengado,0.0,0.0,0.0,629154030369.0,629154030369.0,,0.0,0.0,0.0,0.0,629154030369.0,100.0,,0.0
2015,Ramos Generales,Participaciones a Entidades Federativas y Municipios,Ejercicio,0.0,0.0,0.0,629130290076.0,629130290076.0,,0.0,0.0,0.0,0.0,629130290076.0,100.0,,0.0
2015,Ramos Generales,Adeudos de Ejercicios Fiscales Anteriores,Aprobado,0.0,0.0,0.0,16254601121.0,16254601121.0,,0.0,0.0,0.0,0.0,16254601121.0,100.0,,0.0
2015,Ramos Generales,Adeudos de Ejercicios Fiscales Anteriores,Modificado,0.0,0.0,0.0,25848025298.04,25848025298.04,,0.0,0.0,0.0,0.0,25848025298.04,100.0,,0.0
2015,Ramos Generales,Adeudos de Ejercicios Fiscales Anteriores,Devengado,0.0,0.0,0.0,25848025298.04,25848025298.04,,0.0,0.0,0.0,0.0,25848025298.04,100.0,,0.0
2015,Ramos Generales,Adeudos de Ejercicios Fiscales Anteriores,Ejercicio,0.0,0.0,0.0,25848025298.04,25848025298.04,,0.0,0.0,0.0,0.0,25848025298.04,100.0,,0.0
2015,Ramos Generales,Aportaciones Federales para Entidades Federativas y Municipios,Aprobado,359686175979.0,0.0,0.0,95309642959.0,454995818938.0,,136361347816.0,0.0,0.0,136361347816.0,591357166754.0,76.94094948328828,,23.059050516711714
2015,Ramos Generales,Aportaciones Federales para Entidades Federativas y Municipios,Modificado,371893867383.86,0.0,0.0,99301604967.0,471195472350.86,,136361347816.0,0.0,0.0,136361347816.0,607556820166.86,77.55578683512276,,22.44421316487725
2015,Ramos Generales,Aportaciones Federales para Entidades Federativas y Municipios,Devengado,371888499735.66,0.0,0.0,99301604967.0,471190104702.66,,136361347816.0,0.0,0.0,136361347816.0,607551452518.66,77.55558854304411,,22.444411456955883
2015,Ramos Generales,Aportaciones Federales para Entidades Federativas y Municipios,Ejercicio,371888499735.66,0.0,0.0,99301604967.0,471190104702.66,,136361347816.0,0.0,0.0,136361347816.0,607551452518.66,77.55558854304411,,22.444411456955883
2015,Ramos Generales,Erogaciones para los Programas de Apoyo a Ahorradores y Deudores de la Banca,Aprobado,0.0,0.0,0.0,10950001000.0,10950001000.0,,0.0,0.0,0.0,0.0,10950001000.0,100.0,,0.0
2015,Ramos Generales,Erogaciones para los Programas de Apoyo a Ahorradores y Deudores de la Banca,Modificado,0.0,0.0,0.0,10949264975.95,10949264975.95,,0.0,0.0,0.0,0.0,10949264975.95,100.0,,0.0
2015,Ramos Generales,Erogaciones para los Programas de Apoyo a Ahorradores y Deudores de la Banca,Devengado,0.0,0.0,0.0,10949264975.95,10949264975.95,,0.0,0.0,0.0,0.0,10949264975.95,100.0,,0.0
2015,Ramos Generales,Erogaciones para los Programas de Apoyo a Ahorradores y Deudores de la Banca,Ejercicio,0.0,0.0,0.0,10949264975.95,10949264975.95,,0.0,0.0,0.0,0.0,10949264975.95,100.0,,0.0
2016,Poder Legislativo,H. Cámara de Diputados,Aprobado,4470607017.0,1841286477.0,1019673000.0,18870745.0,7350437239.0,0.0,208994946.0,0.0,0.0,208994946.0,7559432185.0,97.2353089374265,0.0,2.7646910625735046
2016,Poder Legislativo,H. Cámara de Diputados,Modificado,4652593735.64,1838848897.08,892747686.4,13327922.44,7397518241.56,0.0,156514207.12,0.0,0.0,156514207.12,7554032448.68,97.9280707597788,0.0,2.0719292402212206
2016,Poder Legislativo,H. Cámara de Diputados,Devengado,4652593735.64,1838848897.08,892747686.4,13327922.44,7397518241.56,0.0,156514207.12,0.0,0.0,156514207.12,7554032448.68,97.9280707597788,0.0,2.0719292402212206
2016,Poder Legislativo,H. Cámara de Diputados,Ejercicio,4652593735.64,1838848897.08,892747686.4,13327922.44,7397518241.56,0.0,156514207.12,0.0,0.0,156514207.12,7554032448.68,97.9280707597788,0.0,2.0719292402212206
2016,Poder Legislativo,H. Cámara de Senadores,Aprobado,2484805072.0,1919940727.0,0.0,12927279.0,4417673078.0,0.0,4299509.0,0.0,0.0,4299509.0,4421972587.0,99.90276943342798,0.0,0.1
2016,Poder Legislativo,H. Cámara de Senadores,Modificado,2710814548.21,1693835218.06,0.0,11310605.12,4415960371.39,0.0,58120066.5,0.0,0.0,58120066.5,4474080437.89,98.70096062628213,0.0,1.29903937371787
2016,Poder Legislativo,H. Cámara de Senadores,Devengado,2710814548.21,1693835218.06,0.0,11310605.12,4415960371.39,0.0,58120066.5,0.0,0.0,58120066.5,4474080437.89,98.70096062628213,0.0,1.29903937371787
2016,Poder Legislativo,H. Cámara de Senadores,Ejercicio,2710814548.21,1693835218.06,0.0,11310605.12,4415960371.39,0.0,58120066.5,0.0,0.0,58120066.5,4474080437.89,98.70096062628213,0.0,1.29903937371787
2016,Poder Legislativo,Auditoría Superior de la Federación,Aprobado,1500309794.0,254862765.0,0.0,21135489.0,1776308048.0,0.0,343886231.0,0.0,0.0,343886231.0,2120194279.0,83.78043774544116,0.0,16.21956225455884
2016,Poder Legislativo,Auditoría Superior de la Federación,Modificado,1606292463.88,260945120.15,0.0,17697045.09,1884934629.12,0.0,481043271.11,0.0,0.0,481043271.11,2365977900.23,79.66831088898856,0.0,20.33168911101144
2016,Poder Legislativo,Auditoría Superior de la Federación,Devengado,1606292463.88,260480658.49,0.0,17697045.09,1884470167.46,0.0,481043271.11,0.0,0.0,481043271.11,2365513438.57,79.66431882116889,0.0,20.335681178831106
2016,Poder Legislativo,Auditoría Superior de la Federación,Ejercicio,1606292463.88,260480658.49,0.0,17697045.09,1884470167.46,0.0,481043271.11,0.0,0.0,481043271.11,2365513438.57,79.66431882116889,0.0,20.335681178831106
2016,Poder Judicial,Suprema Corte de Justicia de la Nación,Aprobado,3574383192.0,918594217.0,5952564.0,62447458.0,4561377431.0,0.0,526114499.0,0.0,0.0,526114499.0,5087491930.0,89.65866666249434,0.0,10.341333337505658
2016,Poder Judicial,Suprema Corte de Justicia de la Nación,Modificado,3372483847.66,741487902.78,3565094.28,67134401.59,4184671246.31,0.0,364426534.71,0.0,0.0,364426534.71,4549097781.02,91.98903711785483,0.0,8.01096288214513
2016,Poder Judicial,Suprema Corte de Justicia de la Nación,Devengado,3371485597.66,707484055.47,3565094.28,66555831.19,4149090578.6,0.0,319165464.95,0.0,0.0,319165464.95,4468256043.55,92.8570461979071,0.0,7.142953802092888
2016,Poder Judicial,Suprema Corte de Justicia de la Nación,Ejercicio,3371485597.66,707484055.47,3565094.28,66555831.19,4149090578.6,0.0,319165464.95,0.0,0.0,319165464.95,4468256043.55,92.8570461979071,0.0,7.142953802092888
2016,Poder Judicial,Consejo de la Judicatura Federal,Aprobado,46077934799.0,6337002373.0,0.0,114688218.0,52529625390.0,0.0,1910063795.0,0.0,1432426650.0,3342490445.0,55872115835.0,94.0176053921585,0.0,5.982394607841505
2016,Poder Judicial,Consejo de la Judicatura Federal,Modificado,43894262692.68,5867903802.69,0.0,121844972.95,49884011468.32,0.0,2758272430.34,0.0,3579612003.84,6337884434.18,56221895902.5,88.72701759262769,0.0,11.272982407372313
2016,Poder Judicial,Consejo de la Judicatura Federal,Devengado,41454311223.34,5193242559.11,0.0,108031749.47,46755585531.92,0.0,1967555307.38,0.0,3579612003.84,5547167311.22,52302752843.14,89.39411979354817,0.0,10.605880206451818
2016,Poder Judicial,Consejo de la Judicatura Federal,Ejercicio,40773851510.89,4701180354.66,0.0,104058048.4,45579089913.95,0.0,1737761629.79,0.0,3579612003.84,5317373633.63,50896463547.58,89.55256757935821,0.0,10.447432420641784
2016,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,Aprobado,2138762389.0,439809263.0,0.0,18461857.0,2597033509.0,0.0,59675291.0,0.0,0.0,59675291.0,2656708800.0,97.75378878558313,0.0,2.2462112144168755
2016,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,Modificado,2128600734.19,429075563.99,0.0,18771906.53,2576448204.71,0.0,89778072.09,0.0,0.0,89778072.09,2666226276.8,96.6327662107602,0.0,3.3672337892398048
2016,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,Devengado,2108040534.99,408247877.06,0.0,14418104.39,2530706516.44,0.0,86268248.75,0.0,0.0,86268248.75,2616974765.19,96.70351239539994,0.0,3.2964876046000646
2016,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,Ejercicio,2108040534.99,408247877.06,0.0,14418104.39,2530706516.44,0.0,86268248.75,0.0,0.0,86268248.75,2616974765.19,96.70351239539994,0.0,3.2964876046000646
2016,Órganos Autónomos,Instituto Nacional Electoral,Aprobado,7034570490.0,3337133927.0,0.0,4192018832.0,14563723249.0,0.0,910111217.0,0.0,0.0,910111217.0,15473834466.0,94.11838598248062,0.0,5.881614017519373
2016,Órganos Autónomos,Instituto Nacional Electoral,Modificado,7037874529.69,3152639714.98,0.0,5357128981.95,15547643226.62,0.0,120510373.92,0.0,0.0,120510373.92,15668153600.54,99.23085784711832,0.0,0.7691421528816683
